19,7,5,2,0,0,29.46,104.083729624,44,2
8,5,2,0,0,0,0.0,143.938618636,32,3
17,6,4,1,0,0,20.23,107.05251239209,38,2
11,4,3,0,0,0,0.0,171.971801716,26,1
10,6,2,4,0,0,55.76,92.010958608,36,4
8,6,1,2,0,0,18.46,115.974356744,38,5
13,5,4,0,0,0,0.0,88.034671256,30,1
23,7,6,0,1,0,27.64,102.12772593208999,44,1
18,7,5,1,0,1,9.23,122.049842652,44,2
20,7,4,0,3,0,18.509999999999998,103.11094741599999,44,3
18,6,5,1,0,0,9.23,88.088815004,38,1
9,5,1,1,0,0,9.23,127.942427748,32,4
13,5,3,0,1,0,16.61,90.03719667608999,30,2
25,8,8,0,0,0,0.0,113.13302554399999,49,0
19,6,6,0,0,0,0.0,85.10117683608999,36,0
13,5,3,1,0,0,9.23,91.03072792609,30,2
16,6,4,1,0,0,20.23,106.04523594,38,2
5,3,1,0,0,0,0.0,267.82459606400005,20,2
10,5,3,1,0,1,9.23,92.00289246,30,2
16,6,4,2,0,0,40.46,91.074356306,38,2
9,5,2,0,1,0,12.03,105.97906470791,30,3
17,6,4,0,1,0,12.03,105.06122035199999,38,2
11,5,2,2,0,0,29.46,94.008850432,32,3
12,5,2,0,2,0,38.05,185.965396224,32,3
16,6,4,0,0,0,0.0,122.02239232,38,2
11,6,3,0,0,1,0.0,114.00478428,38,3
22,8,6,2,0,0,29.46,120.107603934,50,2
8,4,1,0,0,0,0.0,206.88046370791,28,3
12,5,3,0,0,1,0.0,109.995698904,32,2
16,6,3,1,2,0,61.269999999999996,90.07931294,38,3
10,5,2,0,0,0,0.0,219.88774016,32,3
8,4,1,1,0,0,20.23,95.970356748,26,3
22,7,6,0,0,0,0.0,118.09113710999999,44,1
11,5,2,1,0,1,9.23,111.984479122,32,3
18,6,2,0,4,0,79.34,92.10509922417998,38,4
8,4,1,1,0,0,23.06,94.97259595791,26,3
14,6,4,0,0,0,0.0,309.8715462560002,38,2
12,5,2,0,2,0,24.06,90.03468485399999,30,3
23,7,7,0,0,0,0.0,100.12520051199999,44,0
16,6,6,0,0,0,0.0,82.07825032,34,0
21,7,6,1,0,0,9.23,102.104465068,44,1
9,6,2,1,0,0,20.23,100.013599376,38,4
14,6,3,0,2,0,38.05,104.04081925599999,36,3
14,5,4,0,0,0,0.0,143.03269961,32,1
19,7,4,1,2,0,47.28,104.094963004,44,3
19,7,5,2,0,0,40.46,104.083729624,44,2
23,8,7,0,0,0,0.0,178.03571258,50,1
12,5,3,1,0,1,9.23,94.018542524,32,2
19,7,5,0,1,1,12.03,121.06582706399999,44,2
15,6,3,0,1,0,3.24,123.017641288,38,3
15,6,4,0,0,0,0.0,215.946969288,38,2
16,7,3,2,0,0,29.46,140.00608715799999,44,4
10,5,2,0,1,0,12.03,81.0390056,32,3
17,6,5,0,0,0,0.0,153.02324269000002,38,1
16,6,6,0,0,0,0.0,82.07825032,34,0
7,6,1,0,0,0,0.0,133.947176692,38,5
19,7,5,2,0,0,29.46,104.083729624,44,2
24,8,8,0,0,0,0.0,112.12520051199999,48,0
20,6,5,0,1,0,27.64,88.11207586808999,38,1
15,6,3,2,1,0,32.7,91.063328528,38,3
6,4,1,1,1,0,43.09,170.918111684,24,3
19,7,5,0,1,0,12.03,165.015311484,44,2
15,6,4,1,0,1,9.23,108.034192588,38,2
8,5,2,0,0,2,0.0,115.959583676,32,3
15,6,3,0,1,0,12.03,123.017641288,38,3
10,5,4,0,0,0,0.0,85.01174473991,28,1
12,5,3,1,0,1,9.23,94.018542524,32,2
15,6,3,0,2,0,35.88,199.981046288,38,3
9,4,2,0,0,0,0.0,92.98381573991,26,2
22,8,4,0,0,0,0.0,186.004596968,50,4
18,6,4,0,2,0,52.04,90.11260187599999,38,2
18,6,5,0,0,0,0.0,104.065971384,38,1
17,6,5,0,1,0,12.03,87.09737359799999,36,1
15,6,3,2,0,0,29.46,108.034016158,38,3
18,7,5,1,0,0,20.23,165.999327072,44,2
6,4,2,1,0,0,17.07,120.92835320409,22,2
18,6,4,0,1,0,3.24,105.07073601399999,38,2
12,6,2,1,0,0,20.23,141.958077812,38,4
19,7,5,0,0,0,0.0,136.038042384,44,2
21,7,6,1,0,0,20.23,102.104465068,44,1
16,6,3,1,1,0,32.26,107.05000057,38,3
12,6,3,0,0,0,0.0,137.963163192,36,3
22,7,7,0,0,0,0.0,99.11682690008999,42,0
11,5,2,1,1,0,21.259999999999998,186.949411812,32,3
8,4,1,1,0,0,9.23,95.970356748,26,3
18,6,4,0,2,0,38.05,88.10004838399999,38,2
17,7,4,1,1,0,35.25,107.07464216,44,3
17,7,4,3,0,0,38.69,106.06299418,44,3
14,6,3,1,0,0,9.23,169.949613606,38,3
14,6,3,2,0,0,29.46,108.024500496,38,3
8,4,1,1,0,0,20.23,190.90330732791,28,3
20,7,5,1,1,0,21.259999999999998,103.099714036,44,2
7,3,2,0,0,0,0.0,153.94775530791,20,1
15,6,4,1,0,0,9.23,105.03686232809,36,2
19,7,5,0,1,0,12.03,105.09537760399999,44,2
11,6,3,0,0,1,0.0,114.00478428,38,3
5,2,1,0,0,0,0.0,144.946778334,14,1
19,7,4,1,2,0,61.269999999999996,104.094963004,44,3
8,4,1,0,1,0,26.02,175.93779892791,28,3
17,7,4,3,0,0,49.69,106.06299418,44,3
17,7,5,0,0,2,0.0,140.01595568,44,2
10,6,2,0,1,0,26.02,99.029583788,38,4
16,7,2,0,4,0,48.12,215.98719428799998,44,5
13,7,2,3,0,0,27.69,141.975836052,44,5
21,7,6,0,0,0,0.0,118.08162144799999,44,1
8,5,1,1,1,0,46.25,83.018270156,32,4
7,5,2,0,0,0,0.0,83.010859724,31,3
22,7,7,0,0,0,0.0,99.11737547999999,43,0
19,7,5,0,0,0,0.0,134.041423644,42,2
16,6,5,0,1,0,14.100000000000001,84.08187289991,36,1
14,6,4,1,0,0,9.23,104.029585876,36,2
18,8,4,2,0,0,40.46,156.024775052,50,4
18,7,5,0,0,0,0.0,181.976483452,44,2
19,7,5,0,1,0,3.24,104.097912384,44,2
10,5,2,2,0,0,37.3,92.00271603,30,3
13,6,4,1,0,0,17.07,103.021760844,35,2
8,5,2,0,0,0,0.0,203.858552516,32,3
18,6,5,0,1,0,3.24,86.09752296391,38,1
15,6,5,0,0,1,0.0,104.039277968,36,1
9,4,2,0,0,0,0.0,187.91566916,26,2
16,7,3,2,1,0,44.480000000000004,123.035399528,44,4
12,6,2,0,0,0,0.0,157.935234192,38,4
13,5,2,0,1,0,26.02,109.01150688599999,32,3
15,6,4,0,1,0,26.02,103.045570288,36,2
17,7,4,2,0,0,29.46,122.04015056,44,3
27,9,8,1,0,0,9.23,130.135765196,56,1
18,6,4,0,1,0,3.24,105.07073601399999,38,2
19,7,5,0,2,0,24.06,100.10004838399999,42,2
8,4,1,0,0,0,0.0,111.947513128,26,3
5,4,1,0,1,0,12.36,280.819845032,24,3
14,6,3,1,1,0,32.26,93.058992096,38,3
16,6,4,1,0,0,9.23,108.053460186,38,2
10,5,1,1,0,0,20.23,222.88489398991,34,4
14,7,3,3,0,0,27.69,217.943992084,44,4
13,6,3,0,0,0,0.0,125.997320444,38,3
19,6,5,0,1,0,26.02,87.10479941599999,38,1
16,7,4,0,1,0,12.03,276.89630938800025,44,3
23,8,6,0,1,0,12.03,133.09252048,50,2
12,6,6,0,0,0,0.0,80.05950368399999,30,0
16,6,5,0,0,0,0.0,102.05032132,36,1
15,6,5,1,0,0,9.23,85.065339908,35,1
18,6,5,1,0,0,20.23,90.10136849599999,38,1
16,7,4,2,0,1,18.46,124.029107208,44,3
15,6,3,0,1,0,26.02,123.017641288,38,3
7,4,1,2,0,0,40.129999999999995,79.98927875591001,26,3
16,6,4,2,0,0,29.46,90.06807956,38,2
24,8,8,0,0,0,0.0,112.12629767182,50,0
32,10,10,0,0,0,0.0,143.17842745,62,0
16,6,6,0,0,0,0.0,82.07825032,34,0
12,5,3,0,0,0,0.0,106.998917224,31,2
14,6,3,3,0,0,60.69,93.050698956,38,3
12,6,2,2,1,0,58.14999999999999,107.01471222182,38,4
10,5,2,0,1,0,12.03,106.98634116,30,3
13,7,1,4,0,0,58.92,143.974131932,44,6
9,6,1,3,1,0,47.89,108.983363956,36,5
16,6,4,0,0,0,0.0,122.02239232,38,2
9,4,2,0,0,0,0.0,282.84861973991013,28,2
10,6,2,2,0,2,18.46,129.958834728,38,4
19,7,5,1,0,0,20.23,120.060886004,44,2
8,6,1,3,0,0,41.519999999999996,112.97141672391001,38,5
17,7,4,3,0,0,49.69,106.06299418,44,3
17,7,5,0,0,0,0.0,167.99499064,44,2
14,6,3,3,0,0,60.69,94.054053796,38,3
18,6,4,0,1,0,12.03,105.07073601399999,38,2
14,6,1,0,4,0,104.08,108.04696725599999,38,5
13,6,3,0,1,2,3.24,126.99555458399999,38,3
5,3,1,0,0,0,0.0,267.82459606400005,20,2
14,6,2,3,0,0,60.69,112.019415116,40,4
14,6,3,2,0,0,40.46,108.024500496,38,3
15,6,4,0,2,0,24.06,85.07657328799999,35,2
13,4,3,0,0,0,0.0,82.081847394,26,1
9,5,1,2,0,0,29.46,206.89822194791,34,4
13,6,3,1,0,0,9.23,110.020164064,38,3
15,6,4,1,0,0,23.06,105.03795948791,38,2
20,7,5,1,1,0,32.26,103.099714036,44,2
11,6,3,0,0,1,0.0,233.84465204,38,3
12,6,3,1,0,1,20.23,112.009120712,38,3
7,5,2,1,0,0,17.07,139.927305004,30,3
19,6,6,0,0,0,0.0,85.101725416,37,0
17,6,4,0,0,0,0.0,122.03190798199999,38,2
8,5,1,3,0,0,38.69,189.91269195599997,32,4
9,4,3,0,0,0,0.0,167.94359816,24,1
10,4,3,0,0,0,0.0,120.965287292,25,1
12,6,3,1,0,0,20.23,263.86467491200017,38,3
8,5,3,0,1,0,12.89,86.004896842,26,2
15,6,3,2,0,0,40.46,108.034016158,38,3
20,7,5,0,0,0,0.0,136.047558046,44,2
7,5,2,1,0,1,17.07,108.951488364,29,3
13,6,1,0,1,0,26.02,158.949514484,38,5
12,5,1,0,3,0,64.07,93.03606822399999,32,4
11,6,3,0,0,1,0.0,173.92471816,38,3
13,6,3,1,0,1,9.23,125.990613524,38,3
18,7,5,0,0,1,0.0,232.95994961191,46,2
20,7,5,0,1,0,26.02,119.07687041599999,44,2
9,4,2,0,0,0,0.0,92.98326716,25,2
11,6,3,1,0,0,17.07,108.004514,36,3
11,5,1,0,1,0,26.02,126.967927822,32,4
20,7,5,0,1,1,3.24,122.07310351608999,44,2
8,5,1,1,1,0,32.26,108.965605716,30,4
16,6,3,0,1,0,27.64,124.02491774008999,38,3
17,6,6,0,0,0,0.0,83.08662393191,36,0
14,7,2,4,0,0,58.92,126.008195334,44,5
14,6,4,1,1,0,21.259999999999998,86.060588876,35,2
15,6,3,2,1,0,32.7,91.063328528,38,3
22,7,7,0,0,0,0.0,99.11737547999999,43,0
20,7,5,1,1,0,23.47,103.099714036,44,2
16,6,4,0,0,0,0.0,121.02463152991,38,2
18,7,5,1,1,0,46.25,101.08351539208999,41,2
18,6,5,0,0,0,0.0,103.06766201399999,37,1
17,7,5,0,0,2,0.0,140.01595568,44,2
13,6,3,2,0,0,18.46,153.962941564,38,3
10,5,2,0,0,0,0.0,123.95702879,30,3
17,7,4,0,0,0,0.0,153.99446332,44,3
9,4,1,0,2,1,29.259999999999998,80.01412583999999,26,3
20,7,5,1,1,0,35.25,103.099714036,44,2
16,6,4,0,2,0,24.06,88.09262256599999,36,2
21,8,6,2,0,0,18.46,117.091554656,49,2
13,6,2,3,1,0,75.71000000000001,93.042593084,38,4
15,6,3,1,1,0,46.25,107.040484908,38,3
6,3,2,0,0,0,0.0,154.934224842,18,1
14,6,4,0,1,1,12.36,105.03452693599999,36,2
14,6,3,1,0,0,20.23,124.001656876,38,3
10,6,3,0,0,0,0.0,97.026509788,37,3
11,6,3,0,0,0,0.0,98.03433482,38,3
14,5,3,1,0,0,9.23,92.039101538,32,2
17,6,5,1,0,0,20.23,87.08153855191,38,1
15,6,4,1,0,0,20.23,151.983677008,38,2
17,6,4,0,0,0,0.0,122.03190798199999,38,2
20,7,7,0,0,0,0.0,97.10227399591,42,0
12,6,3,1,0,1,20.23,112.009120712,38,3
17,6,3,0,3,0,55.28,89.09529735199999,38,3
25,8,5,0,3,0,67.31,119.14115038417998,50,3
20,7,6,0,1,0,26.02,99.10479941599999,42,1
8,4,2,0,0,0,0.0,91.975442128,24,2
8,4,1,0,0,0,0.0,301.81231712800013,28,3
20,7,6,1,0,0,9.23,101.096640036,43,1
16,6,4,1,1,0,33.03,88.07678751991,38,2
12,6,2,0,1,0,3.24,114.01835305208999,38,4
20,7,6,0,0,1,0.0,120.07057809599999,44,1
20,7,4,0,3,0,50.08,103.11094741599999,44,3
10,5,3,0,0,0,0.0,198.87579936,31,2
16,6,4,0,1,0,14.100000000000001,104.05394389991,38,2
21,7,6,1,0,0,20.23,109.14840228999998,44,1
17,7,5,0,0,0,0.0,167.99499064,44,2
11,5,3,1,0,0,23.06,90.013935812,30,2
20,7,5,1,0,0,20.23,120.070401666,44,2
15,6,5,1,0,0,23.06,85.06588848791,36,1
19,7,4,1,2,0,33.29,104.094963004,44,3
15,6,3,2,0,0,40.46,108.034016158,38,3
9,4,1,0,1,0,12.03,94.98634116,26,3
16,7,3,3,1,0,41.93000000000001,107.058243148,44,4
15,6,4,1,0,1,20.23,108.034192588,38,2
7,5,2,1,0,0,17.07,295.8195106840001,30,3
16,6,4,0,2,0,38.05,86.08439831999999,36,2
20,8,6,0,0,0,0.0,245.955681568,50,2
20,7,5,1,1,0,32.26,103.099714036,44,2
16,7,4,0,0,0,0.0,126.040993358,44,3
11,5,3,0,0,2,0.0,115.00348579,32,2
17,6,5,0,0,0,0.0,103.058146352,37,1
17,6,5,1,0,0,9.23,87.08044139209,36,1
12,4,2,0,0,0,0.0,94.010123516,26,2
11,5,3,1,0,1,23.06,93.01126607191,32,2
16,7,4,2,0,0,40.46,215.964727528,44,3
15,6,5,0,0,0,0.0,101.042496288,35,1
14,6,2,1,2,0,47.28,108.035733876,38,4
15,6,2,0,3,0,64.07,107.05171828799999,38,4
15,6,4,1,0,0,9.23,92.063743128,38,2
21,7,6,0,1,0,14.100000000000001,100.11317302791,44,1
24,8,7,0,0,0,0.0,132.097271512,50,1
10,7,2,0,1,0,12.03,117.020161976,44,5
16,7,4,0,1,0,12.03,216.976375508,44,3
8,4,1,2,0,0,29.46,84.00964886,26,3
16,6,4,0,1,0,26.02,91.07972754,38,2
11,5,3,0,0,2,0.0,111.98465555199999,32,2
20,7,4,0,3,0,36.089999999999996,103.11094741599999,44,3
15,6,3,2,0,0,40.46,108.034016158,38,3
7,4,3,0,0,0,0.0,118.948088942,22,1
13,5,3,0,0,0,0.0,108.006742256,32,2
17,7,4,3,0,0,49.69,106.06299418,44,3
8,5,1,1,2,0,33.95,185.929010716,30,4
22,7,7,0,0,0,0.0,99.11737547999999,43,0
14,6,2,2,1,0,69.31,109.029265126,38,4
20,8,5,3,0,0,27.69,120.078644244,50,3
9,5,2,2,0,0,40.129999999999995,91.993200368,30,3
16,6,4,0,0,0,0.0,215.95648495,38,2
13,5,3,1,0,0,20.23,92.029585876,32,2
22,7,6,0,0,0,0.0,118.09113710999999,44,1
8,5,2,0,0,1,0.0,159.909068096,32,3
20,7,6,0,0,1,0.0,120.07057809599999,44,1
20,7,5,0,2,0,29.259999999999998,101.10732483608999,42,2
11,5,3,0,0,0,0.0,201.896177884,32,2
18,7,4,0,2,0,15.27,106.09062657199999,44,3
4,4,1,0,0,0,0.0,81.96887744,24,3
7,4,2,1,0,0,12.53,121.936726816,24,2
11,5,2,0,0,2,0.0,130.95786860209,32,3
20,8,4,2,2,0,70.5,120.089877624,50,4
5,5,1,0,0,2,0.0,179.85444568,32,4
18,6,5,0,1,0,3.24,86.09752296391,38,1
20,7,6,1,0,0,9.23,104.11492169408999,42,1
18,7,5,1,0,0,20.23,106.079393192,44,2
6,4,2,0,0,1,0.0,139.902839844,24,2
12,6,2,1,0,0,20.23,141.958077812,38,4
8,4,1,0,0,0,0.0,195.914471594,28,3
13,6,3,0,1,0,12.03,95.054655664,38,3
22,8,6,2,0,0,18.46,118.099379688,50,2
28,9,9,0,0,0,0.0,127.14812702808999,54,0
8,5,2,0,0,1,0.0,219.829001976,32,3
16,7,4,3,0,0,38.36,105.055169148,43,3
22,7,6,0,0,0,0.0,118.09113710999999,44,1
5,4,1,0,0,0,0.0,94.95260946191,24,3
13,6,3,0,1,1,26.02,111.02510512399999,38,3
8,5,2,0,1,0,12.89,102.974072356,26,3
12,5,3,1,0,0,9.23,93.03053366991,32,2
10,5,2,1,0,1,9.23,111.97496346,32,3
14,5,4,0,0,0,0.0,89.04304486791,32,1
22,7,7,0,0,0,0.0,99.11792405991,44,0
15,6,3,0,0,0,0.0,139.988328918,38,3
16,6,5,1,0,0,20.23,86.07316494,36,1
12,5,3,0,0,0,0.0,188.95820002391,34,2
23,7,7,0,0,0,0.0,100.12520051199999,44,0
18,7,5,0,0,1,0.0,138.026999032,44,2
15,6,3,2,1,0,32.7,91.063328528,38,3
18,6,4,1,1,0,9.23,89.10277402409,38,2
16,6,3,1,2,0,61.269999999999996,90.07931294,38,3
17,6,5,0,1,0,12.03,87.09239134199998,36,1
6,4,1,1,0,0,17.07,93.954706684,24,3
7,5,1,0,2,0,24.39,295.83074406400004,30,4
16,6,6,0,0,0,0.0,82.07825032,34,0
9,4,1,0,0,0,0.0,157.90498552,26,3
17,6,4,0,1,0,3.24,105.06122035199999,38,2
13,6,3,2,0,0,37.3,106.018366094,36,3
21,7,5,0,2,0,38.05,102.11569844799999,44,2
8,4,2,0,0,0,0.0,281.8402461280001,26,2
13,5,2,0,1,0,26.02,109.01150688599999,32,3
8,6,2,0,0,2,0.0,253.790029624,38,4
10,5,2,2,1,0,43.14,80.06341213,30,3
13,6,2,2,2,0,72.55,91.05130104391,38,4
16,6,2,0,4,0,104.08,90.09054631999999,38,4
16,6,3,1,2,0,72.27,90.07931294,38,3
8,3,1,0,0,0,0.0,80.991234536,20,2
17,6,5,0,0,0,0.0,197.990548352,38,1
18,8,4,0,0,0,0.0,185.96653432,50,4
14,6,2,0,3,0,50.08,200.976295256,38,4
20,7,4,0,1,0,12.03,137.052322676,44,3
17,6,5,0,0,0,0.0,150.004412452,38,1
13,6,4,2,0,0,18.46,87.044604464,35,2
15,5,3,0,1,0,12.03,186.98579732,34,2
8,5,2,0,0,1,0.0,99.989134216,32,3
15,6,2,1,3,0,75.50999999999999,91.07456190799999,38,4
17,7,4,3,0,0,38.69,106.06299418,44,3
17,7,4,3,0,0,38.69,106.06299418,44,3
11,5,3,0,1,0,26.02,134.968361292,30,2
17,6,5,0,0,0,0.0,102.059836982,36,1
7,4,2,1,0,1,17.07,79.991488776,24,2
5,3,1,0,0,2,0.0,85.96536033608999,19,2
13,6,3,2,0,1,40.46,110.013457144,38,3
20,7,5,1,1,0,21.259999999999998,103.099714036,44,2
18,7,4,1,1,0,35.25,121.056134972,44,3
6,4,1,1,1,0,32.59,170.918111684,24,3
19,7,5,2,0,0,18.46,104.083729624,44,2
11,6,3,0,0,0,0.0,205.9404046,38,3
18,7,4,2,0,0,40.46,122.049666222,44,3
20,7,5,1,0,0,9.23,120.070401666,44,2
12,6,1,1,3,1,59.31,111.01993949199999,38,5
13,5,2,0,2,0,24.06,92.04081925599999,32,3
15,6,5,0,0,0,0.0,88.068828508,36,1
19,7,4,0,2,0,52.04,120.07211938399999,44,3
16,6,5,0,0,0,0.0,148.99658742,37,1
14,6,4,0,1,1,12.03,105.03452693599999,36,2
22,7,7,0,0,0,0.0,99.11737547999999,43,0
11,5,3,1,0,0,17.07,90.013935812,30,2
16,6,5,0,1,0,23.8,84.08132432,35,1
14,5,3,0,0,0,0.0,109.01401870808999,32,2
17,7,4,1,1,0,35.25,107.07464216,44,3
6,5,1,1,0,3,20.23,133.90820053218,30,4
16,6,4,1,0,0,9.23,106.04523594,38,2
19,6,5,0,1,0,26.02,87.10479941599999,38,1
19,7,5,0,1,0,3.24,105.09537760399999,44,2
18,6,6,0,0,0,0.0,84.093900384,36,0
20,7,5,1,0,0,9.23,120.070401666,44,2
18,7,5,1,0,0,9.23,165.999327072,44,2
16,7,3,3,0,0,49.69,124.028930778,44,4
19,7,5,1,0,0,9.23,120.060886004,44,2
21,7,4,1,2,0,64.48,106.10951590817999,44,3
14,5,3,0,1,0,26.02,91.045570288,32,2
20,7,5,1,1,0,46.25,103.099714036,44,2
14,6,3,1,1,1,46.25,109.029441556,38,3
19,7,4,1,2,0,35.5,104.094963004,44,3
9,5,2,1,0,0,20.23,297.8351607480001,32,3
19,7,5,2,0,0,29.46,104.083729624,44,2
11,5,2,1,0,1,20.23,111.984479122,32,3
13,6,2,3,1,0,86.71000000000001,93.042593084,38,4
22,7,6,0,1,0,12.03,112.18949368599998,44,1
17,6,4,1,1,0,46.25,93.10332714399999,38,2
15,6,3,2,1,0,32.7,91.063328528,38,3
5,3,1,0,0,2,0.0,83.95280684408999,19,2
16,6,4,0,2,0,24.06,90.10950530399998,36,2
14,6,4,2,0,0,18.46,88.052429496,36,2
25,8,8,0,0,0,0.0,113.13357412391,50,0
8,4,1,0,1,0,26.02,140.924782228,26,3
15,7,4,1,0,2,9.23,141.995220236,44,3
16,6,4,0,0,1,0.0,124.02086462999999,38,2
13,5,2,0,1,0,26.02,109.01150688599999,32,3
10,6,5,0,0,0,0.0,95.00451317809,28,1
15,6,5,1,0,0,20.23,85.065339908,35,1
14,6,4,0,0,0,0.0,153.979340576,38,2
11,5,3,0,0,0,0.0,295.85589619200016,32,2
18,7,5,1,0,0,9.23,165.999327072,44,2
12,5,1,1,2,0,61.269999999999996,94.029599474,32,4
10,6,2,4,0,0,36.92,92.01095860800001,36,4
9,5,2,1,0,0,20.23,141.942955068,32,3
16,6,5,0,0,0,0.0,102.05032132,36,1
9,4,1,0,1,0,23.85,286.86369865200004,28,3
20,7,5,0,1,0,3.24,119.07687041599999,44,2
12,5,3,0,0,0,0.0,106.000607854,30,2
18,7,5,1,0,0,9.23,213.985462972,44,2
17,6,5,0,0,0,0.0,103.05759777208999,36,1
12,6,4,0,0,0,0.0,307.85589619200016,36,2
18,7,5,0,0,0,0.0,181.976483452,44,2
11,5,2,0,0,0,0.0,125.963163192,32,3
5,3,1,1,0,0,12.53,156.91558626391,20,2
12,6,3,2,0,0,26.3,106.008850432,36,3
9,4,1,0,0,1,0.0,113.95550109999999,26,3
26,8,8,0,0,0,0.0,117.159680814,50,0
18,6,4,0,2,0,52.04,96.15026235199998,38,2
15,5,2,0,2,0,52.04,93.05761137008999,32,3
12,5,3,0,0,0,0.0,107.00688459999999,30,2
6,4,1,1,0,0,9.23,187.847238884,26,3
15,6,3,2,1,0,66.48,91.063328528,38,3
25,8,8,0,0,0,0.0,113.13357412391,50,0
19,7,5,0,1,1,12.03,121.06582706399999,44,2
19,7,5,0,1,1,12.03,121.06582706399999,44,2
18,6,5,0,0,0,0.0,104.065971384,38,1
15,6,3,0,1,0,3.24,123.017641288,38,3
17,6,4,1,1,0,35.25,90.090340718,38,2
21,7,6,1,0,0,20.23,112.16723252799997,44,1
18,7,5,0,0,1,0.0,138.026999032,44,2
14,6,5,1,0,0,23.06,84.057514876,34,1
10,5,3,0,0,0,0.0,199.91566916,30,2
11,6,3,0,0,2,0.0,189.89516762,38,3
16,6,4,0,0,0,0.0,122.02239232,38,2
9,4,2,1,0,0,20.23,125.964930372,26,2
20,7,6,0,0,0,0.0,164.020062516,44,1
16,6,4,1,0,0,9.23,106.04523594,38,2
8,4,2,0,0,1,0.0,141.918489908,26,2
13,6,2,0,3,0,36.089999999999996,105.03606822399999,36,4
18,7,4,0,2,0,38.05,213.996696352,44,3
14,6,4,0,0,2,0.0,126.00030561599999,38,2
6,4,1,1,1,0,15.54,122.931975784,24,3
14,6,4,0,0,0,0.0,153.979340576,38,2
18,7,5,1,0,0,9.23,165.999327072,44,2
21,7,5,0,2,0,15.27,102.11569844799999,44,2
18,7,5,1,0,1,20.23,122.049842652,44,2
9,5,3,1,0,1,12.53,90.99451884809,28,2
17,7,4,1,0,0,9.23,183.96526367,44,3
15,7,4,1,0,0,9.23,110.054321316,44,3
